period,ts_code,method,obs,r2,abs_MKT,abs_SMB,abs_HML,abs_UMD,coef_l1
2023-2026YTD,603000.SH,static,798,0.019611670263014025,0.1841764949195115,0.04530487706544345,0.592331894006224,0.06041049655602376,0.8822237625472027
2023-2026YTD,603000.SH,rolling,798,0.005300400405443995,0.050759644844859036,0.09422155129180121,0.21928578273303398,0.16147923769232742,0.5257462165620217
2023-2026YTD,603001.SH,static,786,0.0068211398525815925,0.031272678439443924,0.08537786525704279,0.14235743661667155,0.18796925409226872,0.44697723440542697
2023-2026YTD,603001.SH,rolling,786,0.003790145947169865,0.048314999432930605,0.04885200241612952,0.07256218608712577,0.027021025691231482,0.1967502136274174
2023-2026YTD,603002.SH,static,798,0.011007249914493089,0.09667822035091732,0.06545435632098966,0.4244394567728235,0.1499182707924632,0.7364903042371937
2023-2026YTD,603002.SH,rolling,798,0.0009069480871213287,0.006082962267784438,0.06395012767827961,0.03504138262207896,0.04567203190840955,0.15074650447655255
2023-2026YTD,603003.SH,static,574,0.02828883040627428,0.4134407350135027,0.19556710480183292,0.6923306339258475,0.14741285148752653,1.4487513252287096
2023-2026YTD,603003.SH,rolling,574,0.016241547589738392,0.24810990737959832,0.02630879859479826,0.17617531628051802,0.2507194129163206,0.7013134351712351
2023-2026YTD,603004.SH,static,307,0.012071181839631961,0.0071717595247024965,0.004413396919387515,0.03307834549384688,0.304263121948058,0.3489266238859949
2023-2026YTD,603004.SH,rolling,307,0.009599766051334502,0.10248803874411376,0.057011680510192154,0.04075792909440941,0.09154503107433719,0.29180267942305255
2023-2026YTD,603005.SH,static,798,0.006641977561689605,0.13106599062128,0.08353070154164711,0.04763151484811609,0.07105296868765054,0.33328117569869375
2023-2026YTD,603005.SH,rolling,798,0.003296020506012187,0.08209616115641274,0.020274939977306082,0.05979276349723845,0.06507413205311527,0.22723799668407255
2023-2026YTD,603006.SH,static,798,0.014077404851366992,0.0835152238418027,0.047708281536584435,0.2102352371752354,0.158108501775615,0.4995672443292375
2023-2026YTD,603006.SH,rolling,798,0.002502803046652069,0.03181856358088151,0.05810898333064217,0.06382790649640566,0.12268675048053287,0.2764422038884622
2023-2026YTD,603007.SH,static,793,0.046656129417994685,0.3655887239340178,0.10625381366527312,4.281331058486604e-05,0.18359090759654323,0.6554762585064191
2023-2026YTD,603007.SH,rolling,793,0.0015812479191078532,0.03417593405759736,0.044842145596144155,0.12031105972160241,0.037425841180639886,0.23675498055598382
2023-2026YTD,603008.SH,static,798,0.03304387733627889,0.0937645949113248,0.06962606442086494,0.5712103787520982,0.1211545248828116,0.8557555629670996
2023-2026YTD,603008.SH,rolling,798,0.005712397300715155,0.05517932619324918,0.16701545178829166,0.09398550719308338,0.02189979345392189,0.33808007862854617
2023-2026YTD,603009.SH,static,798,0.05136759958949255,0.32833654473657115,0.10886594200380773,0.9902832895671643,0.19835191526160215,1.6258376915691453
2023-2026YTD,603009.SH,rolling,798,0.010309791580668803,0.09708102704482191,0.1717024626010693,0.1310976804759527,0.19783398392901214,0.5977151540508561
2023-2026YTD,603010.SH,static,798,0.07192024638047867,0.038095897169635864,0.024365727999894716,0.5338457669623218,0.002869847210983619,0.599177239342836
2023-2026YTD,603010.SH,rolling,798,0.004790485867908756,0.03141708259505002,0.02355526816516865,0.03892478126444045,0.11021524683509856,0.2041123788597577
2023-2026YTD,603011.SH,static,798,0.0076753761479818605,0.01197249356461616,0.1010355209841618,0.3153956446011025,0.20219699454564438,0.6306006536955249
2023-2026YTD,603011.SH,rolling,798,0.003337271556485888,0.00025910080075959574,0.15857076575791026,0.04170946027821163,0.015200752773971964,0.21574007961085345
2023-2026YTD,603012.SH,static,798,0.01213181873886815,0.12415478999206346,0.09764980762316383,0.1328103828897201,0.034787194150442693,0.3894021746553901
2023-2026YTD,603012.SH,rolling,798,0.005328687108594354,0.02537382735450666,0.01915099947738996,0.023171276750656663,0.08867339539299537,0.15636949897554867
2023-2026YTD,603013.SH,static,798,0.014971927068887947,0.014319191538168324,0.21424092891098157,0.004810281638226589,0.0877835845579757,0.32115398664535216
2023-2026YTD,603013.SH,rolling,798,0.0012806240937027757,0.03339293331743874,0.032047994178975574,0.025652487895754916,0.012066187172256958,0.10315960256442619
2023-2026YTD,603015.SH,static,798,0.018892700404899432,0.15731365551697898,0.08119907158579776,0.5132555672362532,0.25460231070154404,1.006370605040574
2023-2026YTD,603015.SH,rolling,798,0.006439934394130042,0.14563658064185467,0.010395808877102064,0.20902564968124687,0.07567810008872852,0.4407361392889322
2023-2026YTD,603016.SH,static,798,0.02087830316174033,0.220553891035999,0.06407498215777585,0.04436947124098632,0.007833324502706334,0.3368316689374675
2023-2026YTD,603016.SH,rolling,798,0.008771420153259823,0.201366956902549,0.09208148648461739,0.1303404978406509,0.06077402924887526,0.48456297047669256
2023-2026YTD,603017.SH,static,798,0.0010513359927337707,0.03116346094127556,0.038713028670899756,0.07503215641320894,0.027202899142758894,0.17211154516814317
2023-2026YTD,603017.SH,rolling,798,0.0034837943505326985,0.0370723231382325,0.00689684183905135,0.19828601789920616,0.022623489269796584,0.2648786721462866
2023-2026YTD,603018.SH,static,798,0.008863644185944763,0.10808964664274925,0.08377938522011728,0.07222988040808542,0.13041841556784345,0.3945173278387954
2023-2026YTD,603018.SH,rolling,798,0.001821723649778173,0.03252402112890294,0.043082315937679014,0.0782249868649194,0.050852693093631225,0.20468401702513256
2023-2026YTD,603019.SH,static,788,0.022042225943752713,0.19146034247363064,0.06131665365092548,0.4493744301954362,0.11539383343991755,0.81754525975991
2023-2026YTD,603019.SH,rolling,788,0.0016187627297277185,0.06585666810431881,0.03484102793724341,0.11331895731585782,0.09242663105919162,0.30644328441661167
2023-2026YTD,603020.SH,static,798,0.08822982304884508,0.03103652412129118,0.022727729938336716,0.5524547927843942,0.06909918386956869,0.6753182307135909
2023-2026YTD,603020.SH,rolling,798,0.0015157770382475677,0.007508651573231304,0.0062124281599020715,0.07402215671198764,0.038304181471384514,0.12604741791650553
2023-2026YTD,603021.SH,static,797,0.004642719411592222,0.03294233018001476,0.1952350532479859,0.00610320096946439,0.06371550395679029,0.29799608835425534
2023-2026YTD,603021.SH,rolling,797,0.0018988093819110041,0.03419456776709648,0.02723406270889801,0.17049819360838983,0.026775262182548734,0.25870208626693303
2023-2026YTD,603022.SH,static,798,0.019278825898293106,0.07683254266401479,0.01106225680490304,0.26433794003562244,0.09539790962526613,0.4476306491298064
2023-2026YTD,603022.SH,rolling,798,0.001333200762627773,0.02305520193501311,0.04992409366659887,0.054676273725662104,0.021483962634745137,0.14913953196201923
2023-2026YTD,603023.SH,static,786,0.01696646744882413,0.31006303777559335,0.20419872579707823,0.19237017290283454,0.11263142844717666,0.8192633649226828
2023-2026YTD,603023.SH,rolling,786,0.0009456315183739017,0.05663365197205992,0.07728603557364219,0.11152637324855172,0.008399648179140014,0.2538457089733938
2023-2026YTD,603025.SH,static,798,0.0023137624899293163,0.004508455895367858,0.048540024734199494,0.09399265253984604,0.08150439841927853,0.22854553158869192
2023-2026YTD,603025.SH,rolling,798,0.005080817216139399,0.08090893627289786,0.01544929923937708,0.16418681341693117,0.01575703671988421,0.2763020856490903
2023-2026YTD,603026.SH,static,798,0.047397522949501614,0.07912039262098436,0.06469735679364241,0.7833199568906206,0.08334183247027067,1.010479538775518
2023-2026YTD,603026.SH,rolling,798,0.0075414841858464365,0.057374746838654,0.041285053573909124,0.21661460463910798,0.09074844867223941,0.4060228537239105
2023-2026YTD,603027.SH,static,798,0.11510967534506467,0.17893918679984955,0.06122449618567091,0.9677976580176124,0.12670180191658736,1.3346631429197202
2023-2026YTD,603027.SH,rolling,798,0.005455817532947993,0.04054673681534672,0.03806884364609056,0.10467672797064397,0.06714574155561194,0.2504380499876932
2023-2026YTD,603028.SH,static,798,0.008949737888789167,0.04637114831496525,0.020598519638005346,0.30214604770681375,0.029288798267875674,0.39840451392766
2023-2026YTD,603028.SH,rolling,798,0.0019382039750370783,0.0724992391856879,0.012364577061357948,0.05034393286236534,0.008689359298292242,0.14389710840770342
2023-2026YTD,603029.SH,static,798,0.02982889806059663,0.05425526009085665,0.11519509815966131,0.4047713115086259,0.15137094037731283,0.7255926101364566
2023-2026YTD,603029.SH,rolling,798,0.0073356583291517286,0.050699034468067616,0.06713877437519264,0.20450341270572822,0.19265356363745764,0.5149947851864461
2023-2026YTD,603030.SH,static,794,0.004811837865396185,0.08713076656878534,0.01852823029312975,0.08735653445915813,0.14807094539206683,0.3410864767131401
2023-2026YTD,603030.SH,rolling,794,0.009607643130647325,0.11238554882629471,0.007780535973033471,0.1913023691852318,0.008667134266424206,0.3201355882509842
2023-2026YTD,603031.SH,static,791,0.017152865506711246,0.0390794150239028,0.3046828025069921,0.14089033161774542,0.013365223209955951,0.49801777235859623
2023-2026YTD,603031.SH,rolling,791,0.006513798101209889,0.12742701503110504,0.09636055572688812,0.008665073913621271,0.03679049561493175,0.26924314028654617
2023-2026YTD,603032.SH,static,798,0.001549720322821524,0.05367798075291055,0.02945188206120852,0.04674845661261874,0.11273316676645322,0.242611486193191
2023-2026YTD,603032.SH,rolling,798,0.006481016721414434,0.03723361527291773,0.1931020508195062,0.12951267123761856,0.03164915047957258,0.3914974878096151
2023-2026YTD,603033.SH,static,798,0.03261461661350462,0.13170685441270513,0.3517106866895251,0.3336766851783675,0.0899399152157032,0.907034141496301
2023-2026YTD,603033.SH,rolling,798,0.0004387205227869284,0.0005089192129643268,0.025195906388058294,0.009714877194870325,0.04182994604520191,0.07724964884109486
2023-2026YTD,603035.SH,static,798,0.0407060280502779,0.035066886998544544,0.10295014846877448,0.3594513808916741,0.02784898134378159,0.5253173977027747
2023-2026YTD,603035.SH,rolling,798,0.009961045122867662,0.031382855279918555,0.000554742898853996,0.174538040567131,0.008386017320274202,0.21486165606617771
2023-2026YTD,603036.SH,static,793,0.03416827604827566,0.2363724281562088,0.15666964195533745,0.23525923653884562,0.10757044935404582,0.7358717560044377
2023-2026YTD,603036.SH,rolling,793,0.007111037917066687,0.05357869801233407,0.10344844502072059,0.05930719206681857,0.06300364345975508,0.2793379785596283
2023-2026YTD,603037.SH,static,793,0.0014656603939708912,0.03710805154913079,0.03188428343188544,0.09775928527212324,0.10535664210844405,0.27210826236158353
2023-2026YTD,603037.SH,rolling,793,0.0018069986991200437,0.04781496227694147,0.027247855073431262,0.10689216148315037,0.11453272485190845,0.29648770368543154
2023-2026YTD,603038.SH,static,796,0.0006008889857144206,0.02302311577565179,0.03686086006602065,0.07028612002360762,0.009414521127712076,0.13958461699299213
2023-2026YTD,603038.SH,rolling,796,0.0016612836181809643,0.06191460594013831,0.05401946323395627,0.1818479497377484,0.012316899817389761,0.31009891872923273
2023-2026YTD,603039.SH,static,797,0.005857552120086318,0.11080087598948618,0.13873284891210658,0.06879115441807612,0.09241740159486204,0.41074228091453097
2023-2026YTD,603039.SH,rolling,797,0.005054222511509887,0.023999800372736774,0.0685655833177404,0.10125973093821855,0.2020073527180589,0.3958324673467546
2023-2026YTD,603040.SH,static,798,0.007379968192611441,0.019973601312509748,0.15428045089071538,0.11821196741276825,0.07552613374774625,0.36799215336373964
2023-2026YTD,603040.SH,rolling,798,0.0020579874458398484,0.019766661585371298,0.09315184394942991,0.011528411187678849,0.014870232553984248,0.1393171492764643
2023-2026YTD,603041.SH,static,798,0.05066854698247658,0.04081184953515784,0.06510508706421342,0.29985750958353585,0.009423532558944833,0.415197978741852
2023-2026YTD,603041.SH,rolling,798,0.002692496332186378,0.000342054758301083,0.045770888457528316,0.02543548944158622,0.023350808341466026,0.09489924099888164
2023-2026YTD,603042.SH,static,791,0.00779099550805451,0.1505937926419742,0.08343491976182593,0.08197969017900036,0.11449851807612754,0.43050692065892804
2023-2026YTD,603042.SH,rolling,791,0.0009073726425751216,0.02045389234746244,0.03674647664498347,0.08223837846634191,0.03169612160442177,0.17113486906320957
2023-2026YTD,603043.SH,static,798,0.06528339045716092,0.12760142397018054,0.03853933447536326,0.559202503450661,0.016333589483531905,0.7416768513797367
2023-2026YTD,603043.SH,rolling,798,0.001727461115013318,0.003283194314740716,0.04516437337993284,0.026635739262516556,0.016643393214173356,0.09172670017136347
2023-2026YTD,603045.SH,static,798,0.007411635345578649,0.06334661277548792,0.020344695240338516,0.13469138518028817,0.07614957605966617,0.2945322692557808
2023-2026YTD,603045.SH,rolling,798,0.006456285501344916,0.013688800055173339,0.0654543097713826,0.20892082668892448,0.02890945491086449,0.3169733914263449
2023-2026YTD,603048.SH,static,798,0.002260214441558217,0.039924337392917786,0.00622723371141835,0.0537472979834685,0.04916523568275864,0.14906410477056328
2023-2026YTD,603048.SH,rolling,798,0.0007298258650502154,0.013471974400124945,0.03845580266922659,0.00635267231553245,0.03398167012144615,0.09226211950633013
2023-2026YTD,603050.SH,static,797,0.05297904814675092,0.14737170922469411,0.209660307073242,0.24020769531082756,0.29016611937979764,0.8874058309885613
2023-2026YTD,603050.SH,rolling,797,0.0034912258183380507,0.016108254418295016,0.053218675820761986,0.10348671984714501,0.06897125813293242,0.24178490821913445
2023-2026YTD,603051.SH,static,735,0.010351570273922084,0.06250767363578652,0.12994926222118947,0.18826653481664496,0.008987709821248295,0.38971118049486925
2023-2026YTD,603051.SH,rolling,735,0.009933378011875882,0.09949328567926105,0.16027984557343816,0.09901673491054516,0.1240294945882836,0.482819360751528
2023-2026YTD,603052.SH,static,605,0.001714216173735461,0.004503687219405798,0.06570215719930196,0.11171458384058441,3.567195203467346e-05,0.18195610021132683
2023-2026YTD,603052.SH,rolling,605,0.013276934746340063,0.02691365506959037,0.2486828395993539,0.024210904017786906,0.21414318288422005,0.5139505815709512
2023-2026YTD,603053.SH,static,798,0.012039022122166343,0.08112768699725845,0.04245158357955475,0.04074393668625484,0.006818775672810748,0.1711419829358788
2023-2026YTD,603053.SH,rolling,798,0.0038288227811963393,0.026754243775583934,0.03562022034052959,0.05621298112774256,0.007671854571830295,0.12625929981568637
2023-2026YTD,603055.SH,static,798,0.024926404956624126,0.05046796481891813,0.17763201377145582,0.3259691587103149,0.16508906665018214,0.719158203950871
2023-2026YTD,603055.SH,rolling,798,0.009772426353051644,0.0006169831686586302,0.0993924426869639,0.17819802515087876,0.06551097828744207,0.34371842929394336
2023-2026YTD,603056.SH,static,737,0.024955108391530367,0.0666809051497684,0.06951674738647218,0.45760523735676295,0.01150303729910256,0.6053059271921061
2023-2026YTD,603056.SH,rolling,737,0.002892102825613474,0.006289474357930789,0.029248277931572135,0.04292412506538491,0.12068226203485491,0.19914413938974274
2023-2026YTD,603057.SH,static,611,0.0015671194644080177,0.01688092184270384,0.013122702871770685,0.0958510479432012,0.09355901842301075,0.21941369108068648
2023-2026YTD,603057.SH,rolling,611,0.003292077389365655,0.03648431421355434,0.028772256801030984,0.009631958758573193,0.1191299026782795,0.19401843245143802
2023-2026YTD,603058.SH,static,788,0.005905214734315933,0.0853012674281211,0.038962953460870635,0.003557982266551487,0.07603610205695632,0.20385830521249954
2023-2026YTD,603058.SH,rolling,788,0.004839994313877827,0.01642800068319252,0.04814059999541284,0.18287535466881571,0.06262671758508752,0.3100706729325086
2023-2026YTD,603059.SH,static,798,0.012286585772557035,0.0866362441562698,0.006501474340679825,0.2192537011619048,0.020938945336908914,0.33333036499576335
